provincia_nombre,provincia_id,provincia_poblacion,circunscripcion_judicial_nombre,unidad_judicial_nombre,institucion_nombre,variable_nombre,variable_anio,variable_mes,variable_delito,variable_cantidad
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de casos con resolución de desestimación de denuncia,2014,7,Todos,22
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de casos con resolución de desestimación de denuncia,2014,8,Todos,15
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de casos con resolución de desestimación de denuncia,2014,9,Todos,26
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de casos con resolución de desestimación de denuncia,2014,10,Todos,19
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de casos con resolución de desestimación de denuncia,2014,11,Todos,7
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de casos con resolución de desestimación de denuncia,2014,12,Todos,34
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento general - Resolución-,2014,1,Todos,6
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento general - Resolución-,2014,2,Todos,2
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento general - Resolución-,2014,3,Todos,4
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento general - Resolución-,2014,4,Todos,8
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento general - Resolución-,2014,5,Todos,8
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento general - Resolución-,2014,6,Todos,12
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento general - Resolución-,2014,7,Todos,9
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento general - Resolución-,2014,8,Todos,10
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento general - Resolución-,2014,9,Todos,11
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento general - Resolución-,2014,10,Todos,13
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento general - Resolución-,2014,11,Todos,14
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento general - Resolución-,2014,12,Todos,3
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento por criterio de oportunidad - Resolución-,2014,3,Todos,1
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento por criterio de oportunidad - Resolución-,2014,4,Todos,1
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento por criterio de oportunidad - Resolución-,2014,7,Todos,1
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento por extinción de la acción - Resolución-,2014,10,Todos,1
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento por extinción de la acción - Resolución-,2014,11,Todos,1
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento suspensión de juicio a prueba - Resolución-,2014,11,Todos,2
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de casos con suspensión de juicio a prueba - Resolución-,2014,2,Todos,3
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de casos con suspensión de juicio a prueba - Resolución-,2014,4,Todos,6
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de casos con suspensión de juicio a prueba - Resolución-,2014,5,Todos,7
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de casos con suspensión de juicio a prueba - Resolución-,2014,6,Todos,7
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de casos con suspensión de juicio a prueba - Resolución-,2014,7,Todos,5
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de casos con suspensión de juicio a prueba - Resolución-,2014,8,Todos,9
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de casos con suspensión de juicio a prueba - Resolución-,2014,9,Todos,7
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de casos con suspensión de juicio a prueba - Resolución-,2014,10,Todos,6
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de casos con suspensión de juicio a prueba - Resolución-,2014,11,Todos,4
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de casos con suspensión de juicio a prueba - Resolución-,2014,12,Todos,3
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados,2014,1,Todos,373
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados,2014,2,Todos,266
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados,2014,3,Todos,275
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados,2014,4,Todos,272
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados,2014,5,Todos,323
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados,2014,6,Todos,339
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados,2014,7,Todos,290
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados,2014,8,Todos,260
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados,2014,9,Todos,314
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados,2014,10,Todos,252
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados,2014,11,Todos,268
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados,2014,12,Todos,273
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados con autor identificado,2014,1,Todos,189
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados con autor identificado,2014,2,Todos,137
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados con autor identificado,2014,3,Todos,136
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados con autor identificado,2014,4,Todos,126
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados con autor identificado,2014,5,Todos,155
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados con autor identificado,2014,6,Todos,163
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados con autor identificado,2014,7,Todos,146
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados con autor identificado,2014,8,Todos,118
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados con autor identificado,2014,9,Todos,159
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados con autor identificado,2014,10,Todos,137
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados con autor identificado,2014,11,Todos,165
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados con autor identificado,2014,12,Todos,151
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados con autor no identificado,2014,1,Todos,184
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados con autor no identificado,2014,2,Todos,129
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados con autor no identificado,2014,3,Todos,139
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados con autor no identificado,2014,4,Todos,146
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados con autor no identificado,2014,5,Todos,168
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados con autor no identificado,2014,6,Todos,176
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados con autor no identificado,2014,7,Todos,144
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados con autor no identificado,2014,8,Todos,142
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados con autor no identificado,2014,9,Todos,155
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados con autor no identificado,2014,10,Todos,115
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados con autor no identificado,2014,11,Todos,103
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados con autor no identificado,2014,12,Todos,122
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,1,Abuso sexual,2
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,1,Amenazas,62
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,1,Daños,58
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,1,Homicidios culposos,2
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,1,Homicidios dolosos,2
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,1,Homicidios dolosos - tentativa,2
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,1,Hurto,57
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,1,Hurto - tentativa,3
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,1,Lesiones culposas,7
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,1,Lesiones dolosas,64
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,1,Otros,82
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,1,Robo,63
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,1,Robo - tentativa,3
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,2,Abuso sexual,4
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,2,Amenazas,41
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,2,Daños,43
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,2,Hurto,52
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,2,Hurto - tentativa,2
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,2,Lesiones culposas,4
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,2,Lesiones dolosas,31
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,2,Otros,76
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,2,Robo,44
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,2,Robo - tentativa,4
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,3,Abuso sexual,3
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,3,Abuso sexual - tentativa,1
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,3,Amenazas,46
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,3,Daños,37
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,3,Homicidios dolosos,1
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,3,Hurto,47
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,3,Hurto - tentativa,3
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,3,Lesiones culposas,3
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,3,Lesiones dolosas,43
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,3,Lesiones dolosas - tentativa,1
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,3,Otros,82
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,3,Robo,27
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,3,Robo - tentativa,2
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,4,Abuso sexual,3
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,4,Amenazas,43
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,4,Daños,42
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,4,Homicidios culposos,1
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,4,Homicidios dolosos,2
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,4,Hurto,45
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,4,Hurto - tentativa,1
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,4,Lesiones culposas,2
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,4,Lesiones dolosas,48
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,4,Otros,70
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,4,Robo,33
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,4,Robo - tentativa,2
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,4,Sin caratular,1
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,5,Abuso sexual,2
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,5,Amenazas,76
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,5,Daños,41
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,5,Homicidios dolosos,1
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,5,Hurto,49
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,5,Hurto - tentativa,1
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,5,Lesiones culposas,8
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,5,Lesiones dolosas,47
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,5,Otros,84
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,5,Robo,37
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,5,Robo - tentativa,3
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,5,Sin caratular,1
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,6,Abuso sexual,9
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,6,Amenazas,63
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,6,Daños,41
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,6,Homicidios culposos,2
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,6,Homicidios dolosos,2
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,6,Hurto,60
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,6,Hurto - tentativa,3
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,6,Lesiones culposas,3
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,6,Lesiones dolosas,53
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,6,Otros,84
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,6,Robo,44
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,6,Robo - tentativa,1
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,6,Sin caratular,4
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,7,Abuso sexual,4
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,7,Amenazas,51
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,7,Daños,43
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,7,Homicidios culposos,1
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,7,Homicidios dolosos,2
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,7,Homicidios dolosos - tentativa,1
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,7,Hurto,44
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,7,Lesiones culposas,5
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,7,Lesiones dolosas,61
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,7,Otros,60
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,7,Robo,36
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,7,Sin caratular,5
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,8,Abuso sexual,3
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,8,Amenazas,63
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,8,Daños,29
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,8,Homicidios culposos,1
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,8,Homicidios dolosos,1
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,8,Hurto,43
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,8,Lesiones culposas,2
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,8,Lesiones dolosas,33
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,8,Otros,82
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,8,Robo,22
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,8,Robo - tentativa,2
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,8,Sin caratular,1
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,9,Abuso sexual,4
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,9,Amenazas,79
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,9,Daños,30
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,9,Daños - tentativa,1
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,9,Homicidios dolosos,2
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,9,Hurto,53
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,9,Lesiones culposas,5
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,9,Lesiones dolosas,53
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,9,Otros,77
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,9,Robo,35
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,9,Robo - tentativa,3
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,9,Sin caratular,1
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,10,Abuso sexual,3
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,10,Amenazas,61
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,10,Daños,32
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,10,Homicidios dolosos,1
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,10,Hurto,40
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,10,Hurto - tentativa,2
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,10,Lesiones culposas,2
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,10,Lesiones dolosas,39
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,10,Otros,67
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,10,Robo,23
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,10,Sin caratular,1
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,11,Abuso sexual,7
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,11,Amenazas,52
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,11,Daños,32
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,11,Homicidios culposos,3
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,11,Hurto,37
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,11,Hurto - tentativa,4
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,11,Lesiones culposas,4
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,11,Lesiones dolosas,47
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,11,Lesiones dolosas - tentativa,1
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,11,Otros,66
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,11,Robo,31
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,11,Robo - tentativa,3
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,11,Sin caratular,1
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,12,Abuso sexual,5
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,12,Abuso sexual - tentativa,2
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,12,Amenazas,38
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,12,Daños,45
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,12,Homicidios culposos,2
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,12,Hurto,36
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,12,Lesiones culposas,2
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,12,Lesiones dolosas,59
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,12,Otros,86
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,12,Robo,17
Chubut,26,556319,Esquel,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2014,12,Robo - tentativa,1
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de casos con archivo general,2014,1,Todos,573
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de casos con archivo general,2014,2,Todos,367
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de casos con archivo general,2014,3,Todos,401
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de casos con archivo general,2014,4,Todos,217
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de casos con archivo general,2014,5,Todos,233
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de casos con archivo general,2014,6,Todos,683
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de casos con archivo general,2014,7,Todos,290
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de casos con archivo general,2014,8,Todos,621
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de casos con archivo general,2014,9,Todos,510
Chubut,26,556319,Puerto Madryn,n/a,Ministerio Público Fiscal,Cantidad de casos con archivo general,2014,10,Todos,447
