provincia_nombre,provincia_id,provincia_poblacion,circunscripcion_judicial_nombre,unidad_judicial_nombre,institucion_nombre,variable_nombre,variable_anio,variable_mes,variable_delito,variable_cantidad
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con requerimiento de elevación a juicio,2016,2,Todos,48
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con requerimiento de elevación a juicio,2016,3,Todos,62
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con requerimiento de elevación a juicio,2016,4,Todos,59
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con requerimiento de elevación a juicio,2016,5,Todos,49
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con requerimiento de elevación a juicio,2016,6,Todos,57
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con requerimiento de elevación a juicio,2016,7,Todos,35
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con requerimiento de elevación a juicio,2016,8,Todos,38
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con requerimiento de elevación a juicio,2016,9,Todos,54
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con requerimiento de elevación a juicio,2016,10,Todos,46
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con requerimiento de elevación a juicio,2016,11,Todos,40
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con requerimiento de elevación a juicio,2016,12,Todos,53
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con resolución de desestimación de denuncia,2016,1,Todos,7
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con resolución de desestimación de denuncia,2016,2,Todos,83
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con resolución de desestimación de denuncia,2016,3,Todos,67
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con resolución de desestimación de denuncia,2016,4,Todos,53
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con resolución de desestimación de denuncia,2016,5,Todos,65
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con resolución de desestimación de denuncia,2016,6,Todos,56
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con resolución de desestimación de denuncia,2016,7,Todos,48
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con resolución de desestimación de denuncia,2016,8,Todos,76
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con resolución de desestimación de denuncia,2016,9,Todos,60
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con resolución de desestimación de denuncia,2016,10,Todos,68
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con resolución de desestimación de denuncia,2016,11,Todos,55
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con resolución de desestimación de denuncia,2016,12,Todos,49
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento general - Resolución-,2016,1,Todos,13
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento general - Resolución-,2016,2,Todos,37
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento general - Resolución-,2016,3,Todos,42
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento general - Resolución-,2016,4,Todos,37
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento general - Resolución-,2016,5,Todos,31
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento general - Resolución-,2016,6,Todos,45
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento general - Resolución-,2016,7,Todos,18
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento general - Resolución-,2016,8,Todos,30
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento general - Resolución-,2016,9,Todos,31
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento general - Resolución-,2016,10,Todos,38
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento general - Resolución-,2016,11,Todos,26
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento general - Resolución-,2016,12,Todos,19
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento por criterio de oportunidad - Resolución-,2016,2,Todos,4
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento por criterio de oportunidad - Resolución-,2016,3,Todos,2
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento por criterio de oportunidad - Resolución-,2016,4,Todos,2
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento por criterio de oportunidad - Resolución-,2016,5,Todos,2
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento por criterio de oportunidad - Resolución-,2016,6,Todos,5
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento por criterio de oportunidad - Resolución-,2016,7,Todos,3
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento por criterio de oportunidad - Resolución-,2016,8,Todos,2
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento por criterio de oportunidad - Resolución-,2016,9,Todos,5
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento por criterio de oportunidad - Resolución-,2016,10,Todos,9
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento por criterio de oportunidad - Resolución-,2016,11,Todos,4
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento por criterio de oportunidad - Resolución-,2016,12,Todos,2
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento por extinción de la acción - Resolución-,2016,2,Todos,2
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento por extinción de la acción - Resolución-,2016,3,Todos,6
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento por extinción de la acción - Resolución-,2016,4,Todos,6
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento por extinción de la acción - Resolución-,2016,5,Todos,3
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento por extinción de la acción - Resolución-,2016,6,Todos,4
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento por extinción de la acción - Resolución-,2016,8,Todos,6
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento por extinción de la acción - Resolución-,2016,9,Todos,3
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento por extinción de la acción - Resolución-,2016,10,Todos,10
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento por extinción de la acción - Resolución-,2016,11,Todos,10
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento por extinción de la acción - Resolución-,2016,12,Todos,2
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento suspensión de juicio a prueba - Resolución-,2016,2,Todos,7
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento suspensión de juicio a prueba - Resolución-,2016,3,Todos,13
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento suspensión de juicio a prueba - Resolución-,2016,4,Todos,15
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento suspensión de juicio a prueba - Resolución-,2016,5,Todos,2
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento suspensión de juicio a prueba - Resolución-,2016,6,Todos,3
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento suspensión de juicio a prueba - Resolución-,2016,8,Todos,6
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento suspensión de juicio a prueba - Resolución-,2016,9,Todos,7
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento suspensión de juicio a prueba - Resolución-,2016,10,Todos,11
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento suspensión de juicio a prueba - Resolución-,2016,11,Todos,5
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con sobreseimiento suspensión de juicio a prueba - Resolución-,2016,12,Todos,7
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con suspensión de juicio a prueba - Resolución-,2016,1,Todos,1
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con suspensión de juicio a prueba - Resolución-,2016,2,Todos,3
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con suspensión de juicio a prueba - Resolución-,2016,3,Todos,16
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con suspensión de juicio a prueba - Resolución-,2016,4,Todos,9
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con suspensión de juicio a prueba - Resolución-,2016,5,Todos,11
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con suspensión de juicio a prueba - Resolución-,2016,6,Todos,16
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con suspensión de juicio a prueba - Resolución-,2016,7,Todos,12
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con suspensión de juicio a prueba - Resolución-,2016,8,Todos,18
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con suspensión de juicio a prueba - Resolución-,2016,9,Todos,7
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con suspensión de juicio a prueba - Resolución-,2016,10,Todos,20
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con suspensión de juicio a prueba - Resolución-,2016,11,Todos,13
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos con suspensión de juicio a prueba - Resolución-,2016,12,Todos,10
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados,2016,1,Todos,559
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados,2016,2,Todos,612
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados,2016,3,Todos,690
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados,2016,4,Todos,671
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados,2016,5,Todos,588
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados,2016,6,Todos,631
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados,2016,7,Todos,492
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados,2016,8,Todos,614
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados,2016,9,Todos,559
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados,2016,10,Todos,600
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados,2016,11,Todos,617
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados,2016,12,Todos,687
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados con autor identificado,2016,1,Todos,294
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados con autor identificado,2016,2,Todos,331
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados con autor identificado,2016,3,Todos,360
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados con autor identificado,2016,4,Todos,351
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados con autor identificado,2016,5,Todos,293
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados con autor identificado,2016,6,Todos,333
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados con autor identificado,2016,7,Todos,251
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados con autor identificado,2016,8,Todos,323
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados con autor identificado,2016,9,Todos,266
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados con autor identificado,2016,10,Todos,341
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados con autor identificado,2016,11,Todos,344
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados con autor identificado,2016,12,Todos,374
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados con autor no identificado,2016,1,Todos,265
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados con autor no identificado,2016,2,Todos,281
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados con autor no identificado,2016,3,Todos,330
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados con autor no identificado,2016,4,Todos,320
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados con autor no identificado,2016,5,Todos,295
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados con autor no identificado,2016,6,Todos,298
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados con autor no identificado,2016,7,Todos,241
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados con autor no identificado,2016,8,Todos,291
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados con autor no identificado,2016,9,Todos,293
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados con autor no identificado,2016,10,Todos,259
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados con autor no identificado,2016,11,Todos,273
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de casos iniciados con autor no identificado,2016,12,Todos,313
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,1,Abuso sexual,5
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,1,Abuso sexual - tentativa,4
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,1,Amenazas,48
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,1,Amenazas,69
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,1,Daños,15
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,1,Daños - tentativa,21
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,1,Homicidios culposos,3
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,1,Homicidios dolosos,1
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,1,Homicidios dolosos - tentativa,1
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,1,Hurto,34
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,1,Hurto - tentativa,47
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,1,Lesiones culposas,4
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,1,Lesiones dolosas,48
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,1,Lesiones dolosas - tentativa,46
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,1,Otros,130
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,1,Robo,47
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,1,Robo - tentativa,73
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,1,Sin caratular,8
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,2,Abuso sexual,10
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,2,Amenazas,133
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,2,Amenazas,2
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,2,Daños,52
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,2,Daños - tentativa,2
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,2,Homicidios dolosos - tentativa,1
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,2,Hurto,73
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,2,Hurto - tentativa,11
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,2,Lesiones culposas,12
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,2,Lesiones dolosas,69
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,2,Lesiones dolosas - tentativa,1
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,2,Otros,151
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,2,Robo,123
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,2,Robo - tentativa,28
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,2,Sin caratular,2
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,3,Abuso sexual,13
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,3,Amenazas,153
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,3,Daños,57
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,3,Homicidios culposos,3
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,3,Homicidios dolosos,2
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,3,Hurto,91
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,3,Hurto - tentativa,18
Chubut,26,577466,Comodoro Rivadavia,n/a,Ministerio Público Fiscal,Cantidad de delitos denunciados,2016,3,Lesiones culposas,14
